Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID_Pandemic_OOS (2020-2021),0.2427601546838643,0.2603134945134295,0.9325684599548887,1.020717806870824,-0.3436114795848465,109,-0.022559001960177714,-0.04184784811402387
LASSO_Long,COVID_Pandemic_OOS (2020-2021),0.2779813237230238,0.2932372548439649,0.9479741033278362,1.0998770888347633,-0.38123725518968066,99,-0.026927171406850255,-0.045833350729481914
LASSO_Short,COVID_Pandemic_OOS (2020-2021),0.1713718140478031,0.31815573970487143,0.5386412774032351,0.6365513674857723,-0.42001536643356246,221,-0.028620378025769576,-0.04967909548032497
LASSO_LS,COVID_Pandemic_OOS (2020-2021),0.09541659873149,0.14786724635547824,0.6452855590622485,0.8859079482990665,-0.13926477955446762,192,-0.014698344684541263,-0.02176523135695585
ElasticNet_Long,COVID_Pandemic_OOS (2020-2021),0.280834795669669,0.2928995552776996,0.9588092252424489,1.1105054462349613,-0.37765603824750565,99,-0.026905631729556217,-0.04580841575549243
ElasticNet_Short,COVID_Pandemic_OOS (2020-2021),0.1688318816647836,0.3178855083961884,0.5311090855213328,0.6300379226628818,-0.42001536643356246,221,-0.02855932909976687,-0.049552191155724706
ElasticNet_LS,COVID_Pandemic_OOS (2020-2021),0.10077597559106174,0.14748078793889105,0.6833159559251776,0.9322221651598392,-0.128140414878205,192,-0.01477044498541448,-0.02172038463313652
RF_Long,COVID_Pandemic_OOS (2020-2021),0.10443965198272995,0.2792370119281097,0.37401794003446154,0.4393483989004928,-0.36513789092064586,185,-0.025387827565303233,-0.04400100364761346
RF_Short,COVID_Pandemic_OOS (2020-2021),0.02163683155523332,0.3640965502607558,0.05942608228432163,0.0691380762127654,-0.5172047283690886,339,-0.03054167125705817,-0.05811346751442286
RF_LS,COVID_Pandemic_OOS (2020-2021),-0.21682659915602132,0.2026751116238704,-1.0698235092546222,-1.4760629719155702,-0.5354640147517343,467,-0.023078982381579734,-0.03129684592915669
XGB_Long,COVID_Pandemic_OOS (2020-2021),0.14876631098864268,0.32800361536019473,0.45355082694828247,0.5493074655351908,-0.43666081898450626,209,-0.02826506886248089,-0.05131708111080435
XGB_Short,COVID_Pandemic_OOS (2020-2021),-0.03214602164503121,0.27677122413827693,-0.11614654574411545,-0.1324621757097258,-0.4221256919088046,510,-0.02450327909795712,-0.044666241038714936
XGB_LS,COVID_Pandemic_OOS (2020-2021),-0.14666586851829772,0.1364399122655894,-1.0749484229570803,-1.707761171408228,-0.3450643797920347,409,-0.011758771762780382,-0.01919220876847735
LSTM_Long,COVID_Pandemic_OOS (2020-2021),0.3054371643202969,0.2804006626576151,1.0892883113234748,1.2575545996460156,-0.35188199415817245,97,-0.02402470767191046,-0.04381228035745558
LSTM_Short,COVID_Pandemic_OOS (2020-2021),0.17421762127474724,0.36228968775451137,0.4808793271333675,0.5981376582886904,-0.46005469019921297,253,-0.03206032774167361,-0.055524202196992875
LSTM_LS,COVID_Pandemic_OOS (2020-2021),0.11631444778635588,0.23262139018345754,0.5000161321992967,0.6357806621122877,-0.2611886932162791,300,-0.024189101541370845,-0.0364293125786495
SP500,Post_COVID_OOS (2022-2024),0.09392226147695697,0.18125082592081135,0.5181894261711761,0.7380882836819392,-0.26063576863904325,510,-0.017894001960177718,-0.026349001960177715
LASSO_Long,Post_COVID_OOS (2022-2024),0.010549295776123787,0.2035909700053812,0.05181612807210926,0.07587176913714747,-0.29809576087667594,722,-0.020668627546248597,-0.028519234251291124
LASSO_Short,Post_COVID_OOS (2022-2024),0.0387244179591067,0.17675942919925464,0.21907978620735438,0.3201560824104717,-0.23865710617275201,651,-0.017942962987142833,-0.025134413392391187
LASSO_LS,Post_COVID_OOS (2022-2024),-0.033169293063427314,0.08913515448864154,-0.37212358304325444,-0.5269980377844171,-0.1552002409935808,465,-0.009582548228228668,-0.013275257756699632
ElasticNet_Long,Post_COVID_OOS (2022-2024),-0.0010609955694245584,0.2044795159278738,-0.005188762133996855,-0.007599236044775826,-0.2970088209186206,780,-0.02071104458078508,-0.028441150321046105
ElasticNet_Short,Post_COVID_OOS (2022-2024),0.03740559556882782,0.18103148180443351,0.20662481020420917,0.30640882490265087,-0.2430657495605792,652,-0.018238058592839355,-0.025556604347172895
ElasticNet_LS,Post_COVID_OOS (2022-2024),-0.04619665472470174,0.09483551885248395,-0.4871239729975047,-0.6829287024504861,-0.17045458347993847,454,-0.010157662866227882,-0.014296231401663953
