Strategy,Scenario,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
LSTM_LS,Rate Hike Sell-Off (2022),-0.024951842733805348,0.08290488167105091,-0.3009695235174329,-0.46300497856965867,-0.06891214815712607,133,-0.007871373069787715,-0.011316303436521692
LSTM_LS_StopLoss,Rate Hike Sell-Off (2022),-0.017358945386064042,0.003125633080590876,-5.553737415263877,-4.267915121291358,-0.014149192293137753,215,-0.00040833333333333346,-0.0007049306625577812
SP500,Yen Carry Trade Panic (Aug 2024),0.29961821883230605,0.23706419700157172,1.263869545135572,1.7391990638107493,-0.0656383035303087,11,-0.023267288814157516,-0.030092288814157517
LASSO_LS,Yen Carry Trade Panic (Aug 2024),-0.2250890677068221,0.14642049255054138,-1.537278449115488,-2.288668819203718,-0.023996716965237266,7,-0.014585745646776175,-0.01681165768760896
LASSO_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.005338983050847444,0.0004762681705676864,-11.210035397670307,-19.213032686174245,-0.00027115771478092104,14,-6.779661016949135e-05,-6.779661016949135e-05
ElasticNet_LS,Yen Carry Trade Panic (Aug 2024),-0.2513712828635753,0.14908552276892023,-1.6860878118474056,-2.43186069980967,-0.02441546721962999,7,-0.014312125509615685,-0.01801863519411152
ElasticNet_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.005872881355932195,0.0005801960064649181,-10.122236779455156,-11.100297060330671,-0.0002711588637202985,14,-0.00010169491525423725,-0.00010169491525423725
RF_LS,Yen Carry Trade Panic (Aug 2024),-0.33908610388445876,0.06653174655320661,-5.096606078322108,-7.596388602901604,-0.02063712431854175,15,-0.0072288648833734905,-0.00818750940429285
RF_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.27282203389830506,0.009934999895543382,-27.46069821507365,-27.46069821507365,-0.01675168911145776,15,-0.0016355932203389832,-0.0017627118644067796
XGB_LS,Yen Carry Trade Panic (Aug 2024),-0.3241769894004093,0.07849444662311009,-4.12993534379496,-7.502990451895507,-0.024225070244755405,7,-0.007791969533871344,-0.008336812881386444
XGB_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.18846610169491523,0.007148327941450201,-26.3650609259374,-26.3650609259374,-0.010256741325546447,15,-0.0015847457627118642,-0.0016610169491525423
LSTM_LS,Yen Carry Trade Panic (Aug 2024),-0.10133937062868686,0.10727110002096112,-0.9447033787188239,-1.4277180603089419,-0.016058479550970187,6,-0.009458598705936325,-0.013706124232012087
LSTM_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.00800847457627117,0.000415375285020567,-19.280094086181936,-29.49774885478548,-0.0005083585333637286,14,-6.77966101694914e-05,-6.779661016949157e-05
