Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID_Pandemic_OOS (2020-2021),0.2428147475380543,0.2603134945134295,0.932778179601932,1.0209473498881787,-0.3436081444684361,109,-0.022558785321867437,-0.041847631475713604
LASSO_Long,COVID_Pandemic_OOS (2020-2021),0.31275785643789344,0.35522327067231857,0.8804543008850396,1.0595586742967278,-0.4200475078523534,127,-0.030821857845585443,-0.05416686324794452
LASSO_Short,COVID_Pandemic_OOS (2020-2021),0.05958501214246962,0.2892366508179967,0.2060078208413626,0.24977776569085341,-0.3850637880844481,324,-0.0263281864535598,-0.04717734076947404
LASSO_LS,COVID_Pandemic_OOS (2020-2021),0.15389657385994243,0.2770387374492438,0.555505613680245,0.7976857839968259,-0.2627821642467581,300,-0.028089644809303947,-0.038223435750300114
LASSO_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.8290142484305575,0.19875903957056643,4.170951168921444,8.457142787333012,-0.08260944999018043,24,-0.016907798924391912,-0.018665693741637304
LASSO_Long,COVID_Pandemic_OOS (2020-2021),0.31275785643789344,0.35522327067231857,0.8804543008850396,1.0595586742967278,-0.4200475078523534,127,-0.030821857845585443,-0.05416686324794452
LASSO_Short,COVID_Pandemic_OOS (2020-2021),0.05958501214246962,0.2892366508179967,0.2060078208413626,0.24977776569085341,-0.3850637880844481,324,-0.0263281864535598,-0.04717734076947404
LASSO_LS,COVID_Pandemic_OOS (2020-2021),0.15389657385994243,0.2770387374492438,0.555505613680245,0.7976857839968259,-0.2627821642467581,300,-0.028089644809303947,-0.038223435750300114
LASSO_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.8290142484305575,0.19875903957056643,4.170951168921444,8.457142787333012,-0.08260944999018043,24,-0.016907798924391912,-0.018665693741637304
ElasticNet_Long,COVID_Pandemic_OOS (2020-2021),0.3050062849692841,0.35322328329673486,0.8634942807919467,1.0455355331577505,-0.4091054761507363,133,-0.03084416882763983,-0.05361266194112294
