Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
LASSO_Short,Post_COVID_OOS (2022-2024),-0.0850073079308793,0.23348532999454802,-0.36407986717137325,-0.560770840502385,-0.43293457857496537,698,-0.024890644435146003,-0.03218349799135859
LASSO_LS,Post_COVID_OOS (2022-2024),-0.15705088113154536,0.16643385766909838,-0.9436233908835537,-1.27771099482407,-0.37957540288280067,759,-0.01889075635235654,-0.026364978890100487
ElasticNet_Long,Post_COVID_OOS (2022-2024),-0.024384736962753232,0.19544921953032707,-0.12476251898754474,-0.1823443436545217,-0.3425491079580549,759,-0.020299529227477874,-0.02816404183911326
ElasticNet_Short,Post_COVID_OOS (2022-2024),-0.08541153591376162,0.2334751586028956,-0.36582708166838923,-0.5636411319373017,-0.43291198143330084,698,-0.024890644435146003,-0.03219138620615727
ElasticNet_LS,Post_COVID_OOS (2022-2024),-0.1555323482577569,0.16636990516212896,-0.9348586699390689,-1.2667908403513233,-0.3767047495093401,759,-0.01889075635235654,-0.026338487001094767
RF_Long,Post_COVID_OOS (2022-2024),0.0010782778666918716,0.17823051049376487,0.006049906178827859,0.009090133052633325,-0.29081526237355837,758,-0.018197536952444807,-0.02489226690891832
RF_Short,Post_COVID_OOS (2022-2024),-0.07639415789136977,0.23487709496465678,-0.32525162959319304,-0.4646957891418382,-0.4302810065092512,698,-0.023874567603413357,-0.03319071866353082
RF_LS,Post_COVID_OOS (2022-2024),-0.09704667218214072,0.1505460282663212,-0.6446312353751489,-0.9289931996797042,-0.3015932920189903,759,-0.015432446634451761,-0.02221363920028388
XGB_Long,Post_COVID_OOS (2022-2024),-0.006656986667653701,0.18844090911689343,-0.03532665331987041,-0.05597797499581285,-0.2722919685009125,576,-0.019719684071159253,-0.02519848438683437
XGB_Short,Post_COVID_OOS (2022-2024),-0.05637051766177374,0.2272484066011472,-0.2480568225092636,-0.3506998490668432,-0.4179301214213421,698,-0.022984256780730218,-0.03253552931278068
XGB_LS,Post_COVID_OOS (2022-2024),-0.10306351898747854,0.1483524301162857,-0.6947208003717393,-1.0315307666637636,-0.2758463735250621,391,-0.014673922383157756,-0.021277617756537647
LSTM_Long,Post_COVID_OOS (2022-2024),0.06600767867164833,0.1933435888842493,0.34140091767493635,0.5028415128325568,-0.25121841718922744,504,-0.01944575221516449,-0.027242861085918574
LSTM_Short,Post_COVID_OOS (2022-2024),-0.03613635778702067,0.21617316839518022,-0.16716393646486594,-0.24685130840276115,-0.3431383609907588,682,-0.022187828635959042,-0.030092562619355213
LSTM_LS,Post_COVID_OOS (2022-2024),0.006557679878559212,0.1422859938609578,0.04608802103858087,0.06666855943185944,-0.21327186143807125,352,-0.015571080181872511,-0.020317185175974795
