Strategy,TxCost (bps),Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,0,0.1579013542637444,0.21717372455361358,0.7270739339590935,0.8909160892796583,-0.34358978725072586,510,-0.019592592915579663,-0.03266797753096428
LASSO_Long,0,0.10597082732860018,0.23430492069354583,0.45227742983341984,0.5824841818452319,-0.3340821434198372,694,-0.021922570981882664,-0.03482354585875916
LASSO_Short,0,0.10773234027263719,0.3432377336935494,0.3138709113165953,0.40257249117675087,-0.6282121042152569,698,-0.028109941240795917,-0.048187966088839254
LASSO_LS,0,-0.0017615129440369946,0.266507913732478,-0.006609608395363487,-0.007523784144420809,-0.6747216149633289,1227,-0.025985584722514138,-0.04323835055516993
LASSO_LS_StopLoss,0,0.10526439297723349,0.11364220982523417,0.9262790044219961,0.1929945719979309,-0.13134400452824094,1227,0.0,-0.00022960412118357344
LASSO_Long_TPSL,0,0.45819121883451525,0.1607365875195226,2.850572019135747,5.481989374296584,-0.10445680045685812,64,-0.01418924200327472,-0.0166537581628012
LASSO_LS_TPSL,0,-0.08768503441044781,0.15825478398689163,-0.5540750946126901,-0.7389464101147605,-0.5279975247448143,1227,-0.019272792647596917,-0.02472297866394718
ElasticNet_Long,0,0.10625043110977843,0.2341568875620811,0.45375744534359963,0.5850935788510939,-0.33333751202320155,693,-0.021922570981882664,-0.03480382858703547
ElasticNet_Short,0,0.10676239006567806,0.3432718751560969,0.3110140905576075,0.3988442015414034,-0.6284184792939808,698,-0.028109941240795917,-0.04821269641463605
ElasticNet_LS,0,-0.0005119589558996075,0.26662895370594114,-0.0019201176345770576,-0.002184685144473814,-0.674313210760268,1227,-0.025985584722514138,-0.04328099900928632
ElasticNet_LS_StopLoss,0,0.10564708845543144,0.11374860603068128,0.9287769946555247,0.19369621619053393,-0.13134400452824088,1227,0.0,-0.00022960412118357344
ElasticNet_Long_TPSL,0,0.45824698459727004,0.16071740819506444,2.8512591743707736,5.485931137576978,-0.10445680045685826,64,-0.01418924200327472,-0.0166537581628012
ElasticNet_LS_TPSL,0,-0.08709910956194826,0.1582320501484991,-0.5504517541181239,-0.733421815462411,-0.5279445916728054,1227,-0.019272792647596917,-0.024732889585764736
RF_Long,0,0.1682787637935849,0.21639941543134125,0.7776303991309811,0.9795013069131381,-0.35187270787922786,509,-0.018881423216311963,-0.03219654447141394
RF_Short,0,0.08402671261765565,0.33590571506365663,0.25014969632693496,0.32376251983524473,-0.5896920844805332,683,-0.02756014667581311,-0.04802506273176607
RF_LS,0,0.08425205117592925,0.24863086838336565,0.3388640023813151,0.4069677092324762,-0.5232554011546753,1227,-0.023521471251333304,-0.039938150511877026
RF_LS_StopLoss,0,0.07858483263216327,0.08801246294375764,0.8928830077438137,0.2576349149004147,-0.12981541534247668,1227,0.0,-0.00022093917023663574
RF_Long_TPSL,0,0.4595751257417649,0.1540776568091598,2.982749966862447,5.651551439256941,-0.0955697272654773,63,-0.013072958968001877,-0.016471471877337142
RF_LS_TPSL,0,-0.12034827756190496,0.1459973616439811,-0.8243181671691971,-1.1198034183808305,-0.6329578998336426,1227,-0.016807114747234106,-0.0226639047523444
XGB_Long,0,0.18980009273400544,0.2494527573078967,0.7608658841150324,0.9809021280919074,-0.39045031577133843,282,-0.02172422739284263,-0.03533971670403921
XGB_Short,0,0.09530528488552734,0.32104460532949597,0.29685994812999017,0.3839580918458727,-0.5494006640160346,799,-0.02656082146152194,-0.04605471290160568
XGB_LS,0,0.09449480784847816,0.1752267062437293,0.5392717233241938,0.7669938012865959,-0.27958880205687003,777,-0.018022587676653507,-0.02509194483390739
XGB_LS_StopLoss,0,0.04191212771387924,0.0616182595173584,0.680190061228072,0.30122155381338467,-0.12276985875033253,1219,0.0,-0.0002479657846916965
XGB_Long_TPSL,0,0.5100777918133872,0.162137320244687,3.1459616517875792,6.169964962217007,-0.09556745970657252,73,-0.014407575240141579,-0.01672132918640042
XGB_LS_TPSL,0,-0.07612581848105224,0.11422775198174774,-0.666438909637443,-0.9008452614836615,-0.5515185587455756,1219,-0.013121063331038612,-0.01742917355828398
LSTM_Long,0,0.20153648210256633,0.24559816278992244,0.8205944206307227,1.025960762608073,-0.4333847447330614,389,-0.021243293875696845,-0.03584436655862448
LSTM_Short,0,0.08441382038299153,0.2752161431117578,0.30671827396663054,0.42191259409126525,-0.3870618710760746,682,-0.024755075460264193,-0.039884704067897736
LSTM_LS,0,0.11712266171957482,0.16408844298582215,0.7137776408159022,0.9960207681034953,-0.22381213880437215,407,-0.01653141741370522,-0.023473113645698332
LSTM_LS_StopLoss,0,-0.016543310024902527,0.03612501238506724,-0.4579461412652948,-0.09483120109307924,-0.14237225340136325,1242,0.0,-0.0001893979361156935
LSTM_Long_TPSL,0,0.5190640722189473,0.15722956541505215,3.301313406602188,6.249904705788782,-0.09377279646664731,52,-0.013813299507940536,-0.01654760818740707
LSTM_LS_TPSL,0,-0.035941527829972585,0.10984272430245695,-0.3272089986680042,-0.46447556469760454,-0.34256448695895264,1175,-0.01237025135539805,-0.016322453502207852
SP500,5,0.1579013542637444,0.21717372455361358,0.7270739339590935,0.8909160892796583,-0.34358978725072586,510,-0.019592592915579663,-0.03266797753096428
LASSO_Long,5,0.07199131539993933,0.23426503071143456,0.30730713492026707,0.39564632583580606,-0.3503673593694699,793,-0.022021062065558934,-0.034966720577619785
LASSO_Short,5,0.05268981060747447,0.3431640525557347,0.15354117138745732,0.1975015926038608,-0.6311842922172549,905,-0.028424122876250443,-0.0483911363955639
LASSO_LS,5,-0.09078355453786063,0.26652768010434025,-0.34061585836908453,-0.3944657507719181,-0.7506636289164184,1227,-0.02629162038780906,-0.04363213478882501
LASSO_LS_StopLoss,5,0.016242351383409875,0.11363262943873052,0.14293738923085975,0.2524780055962905,-0.43575943956896873,1227,-0.0005277777777777778,-0.004544842698828882
LASSO_Long_TPSL,5,0.4242117069058544,0.16069007116547537,2.639937264505968,5.057678696591908,-0.10655736481481327,64,-0.014334425823261743,-0.01680331293872476
LASSO_LS_TPSL,5,-0.1767070760042714,0.1582276406133241,-1.116790184820535,-1.4797714211121755,-0.6611889554318466,1227,-0.01962015771483642,-0.02509262999833057
ElasticNet_Long,5,0.07223824042404586,0.23411743656918066,0.30855557570868836,0.39773374230410524,-0.3496408130576569,793,-0.022021062065558934,-0.03494700330589609
