Strategy,TxCost (bps),Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,0,0.15883602108375494,0.21709623802339295,0.7316387539918575,0.896189696412073,-0.34358184522978447,510,-0.01959207704577763,-0.03266746166116225
LASSO_Long,0,0.22622622386601646,0.310594598819173,0.7283649642527251,0.9589817935555176,-0.4162016891221379,537,-0.027181233970505,-0.045062593435466036
LASSO_Short,0,0.0440626337643815,0.1805067833396406,0.24410514081054496,0.29606875286037054,-0.32035563392443894,682,-0.01684616023676673,-0.027080827191586842
LASSO_LS,0,0.18216359010163494,0.21405824303599286,0.8510001180893791,1.2556946504504627,-0.2778078179644322,334,-0.020717392446751477,-0.029931351442567616
LASSO_Long_QNT,0,0.19207346687710064,0.2958030036585328,0.6493289943019821,0.8464527664002327,-0.42884071793143963,582,-0.025950324260159894,-0.04297468069679801
LASSO_Short_QNT,0,0.060704050759747157,0.1833252319427862,0.33112763647664295,0.4029045711699517,-0.3344625918641537,682,-0.017199559545237077,-0.027509219336649432
LASSO_LS_QNT,0,0.13136941611735353,0.17825744524675147,0.7369645398850323,1.0671938301110804,-0.24879857210254613,420,-0.017578927180768006,-0.025504177004016516
LASSO_Long_TPSL,0,0.7236071460225165,0.189630472703041,3.8158800941011015,7.978442825785246,-0.08650438451559361,34,-0.015514531572762476,-0.017610098030492995
LASSO_Short_TPSL,0,0.2660235213223744,0.12584849670112022,2.113839483948372,3.7018073980281856,-0.10960122446578639,99,-0.01201790655025023,-0.01454279052705472
LASSO_LS_TPSL,0,0.457583624700142,0.14436164263364298,3.169703643933903,5.820381814463994,-0.09265884915552064,57,-0.012190452435162147,-0.01628230252583
ElasticNet_Long,0,0.2144856379942006,0.309221646828157,0.6936307344401286,0.9119678107152641,-0.4169372400206261,538,-0.02732817226220953,-0.045027622670106696
ElasticNet_Short,0,0.04920944713375568,0.18141534256831499,0.2712529515811213,0.3294306372340663,-0.32619141267696605,682,-0.017035892874726483,-0.027119932928385933
ElasticNet_LS,0,0.1652761908604449,0.2128817403517175,0.7763756092344041,1.1408502403189333,-0.2798181577760969,336,-0.020886915639495376,-0.030061688207895256
ElasticNet_Long_QNT,0,0.19256111124827704,0.29548715178175283,0.6516733810155743,0.8486574000541947,-0.4270932118126043,582,-0.025930923135503964,-0.04288322721557794
ElasticNet_Short_QNT,0,0.06146369409082808,0.1835120784603601,0.3349299654088146,0.40877720577131665,-0.3328308741297614,682,-0.017176522916513143,-0.027581095108414767
ElasticNet_LS_QNT,0,0.13109741715744902,0.1774739653860687,0.7386853439165894,1.06384502968887,-0.2483024347637597,408,-0.01722781212000046,-0.025484315797115947
ElasticNet_Long_TPSL,0,0.7135034575877374,0.189396516864704,3.7672469874270753,7.86159304681075,-0.08523061395863722,34,-0.015591033000559088,-0.01767104207071195
ElasticNet_Short_TPSL,0,0.26944186236531353,0.12677979799719916,2.125274425593154,3.7390465215194206,-0.10845494743413978,99,-0.012088060887327971,-0.014574757745307176
ElasticNet_LS_TPSL,0,0.4440615952224238,0.14399164993649854,3.0839399049754515,5.640537773467938,-0.0938553990994068,57,-0.012264639701162138,-0.01630451946600964
RF_Long,0,0.18011494403209163,0.24350464678146427,0.7396776464546799,0.927691234803465,-0.39355656187540555,580,-0.020906208577948948,-0.035860854964660765
RF_Short,0,0.11423162156922402,0.2923086846846598,0.39079106285349047,0.5338948835797458,-0.45270513985990096,682,-0.02711991712256378,-0.04161221599551589
RF_LS,0,0.06588332246286763,0.18651859634097837,0.3532265616154703,0.48397937257439966,-0.2690789613137999,1086,-0.01937587254738516,-0.02711201810699078
RF_Long_QNT,0,0.1615758578361982,0.23370062149169799,0.69137966687837,0.8607833423157288,-0.39008790694611356,560,-0.019738837358718436,-0.03472787929215812
RF_Short_QNT,0,0.10051400658251378,0.27507567150267304,0.3654049303358223,0.48379859584585655,-0.4609653393138866,794,-0.024270100436335568,-0.03963858787014257
RF_LS_QNT,0,0.06106185125368438,0.1391822396105235,0.43871870020596737,0.6070283776862747,-0.23566113802198224,1086,-0.01390076002455191,-0.02019965193607265
RF_Long_TPSL,0,0.48573415020643673,0.1571453602637555,3.0909862651443993,5.891827247324394,-0.09688178978088845,54,-0.01408441929203259,-0.01689187231115291
