Strategy,Scenario,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID-19 Crash (Feb-Apr 2020),-0.4576141040098375,0.6781398248322609,-0.6748078895425869,-1.0184080511928302,-0.34131531536413295,50,-0.06674436035671504,-0.09809436035671505
LASSO_LS,COVID-19 Crash (Feb-Apr 2020),17.252787105172406,0.8072252939741591,21.37295155883049,0.0,-0.0034074074074073985,1,0.01034426274714683,0.004240457254666936
LASSO_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),17.252787105172406,0.8072252939741591,21.37295155883049,0.0,-0.0034074074074073985,1,0.01034426274714683,0.004240457254666936
ElasticNet_LS,COVID-19 Crash (Feb-Apr 2020),17.237524594071868,0.8059098711119537,21.388898699414618,0.0,-0.0034074074074073872,1,0.010174683781813848,0.004240457254666939
ElasticNet_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),17.237524594071868,0.8059098711119537,21.388898699414618,0.0,-0.0034074074074073872,1,0.010174683781813848,0.004240457254666939
RF_LS,COVID-19 Crash (Feb-Apr 2020),17.587062833517045,0.7056404739403561,24.923546030897857,0.0,-0.0033703703703703135,1,0.015067505784735199,0.0066186451463548165
RF_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),17.587062833517045,0.7056404739403561,24.923546030897857,0.0,-0.0033703703703703135,1,0.015067505784735199,0.0066186451463548165
XGB_LS,COVID-19 Crash (Feb-Apr 2020),20.461130695366112,0.8452155357567213,24.208181025739506,0.0,-0.00355555555555558,1,0.019098549609307233,0.009926237120596842
XGB_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),20.461130695366112,0.8452155357567213,24.208181025739506,0.0,-0.00355555555555558,1,0.019098549609307233,0.009926237120596842
LSTM_LS,COVID-19 Crash (Feb-Apr 2020),2.1317950156784535,0.3245998253207517,6.567455831413128,14.10791490996375,-0.07271926338505108,10,-0.020231795254803786,-0.027320762784021416
LSTM_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),2.1317950156784535,0.3245998253207517,6.567455831413128,14.10791490996375,-0.07271926338505108,10,-0.020231795254803786,-0.027320762784021416
SP500,Rate Hike Sell-Off (2022),-0.2219954765588575,0.254078569685921,-0.8737276694893119,-1.3848114681754473,-0.26068991076631354,215,-0.02924436035671504,-0.0358489058112605
LASSO_LS,Rate Hike Sell-Off (2022),2.9413900958001884,0.15219160981359442,19.32688733237547,89.95883966170686,-0.010843619626806047,3,-0.002309748427672956,-0.003951052193645165
LASSO_LS_StopLoss,Rate Hike Sell-Off (2022),2.9413900958001884,0.15219160981359442,19.32688733237547,89.95883966170686,-0.010843619626806047,3,-0.002309748427672956,-0.003951052193645165
ElasticNet_LS,Rate Hike Sell-Off (2022),2.949273300372825,0.15253137218594617,19.335519363042636,90.74963532401514,-0.01084361962680587,3,-0.002309748427672956,-0.003954419197012168
ElasticNet_LS_StopLoss,Rate Hike Sell-Off (2022),2.949273300372825,0.15253137218594617,19.335519363042636,90.74963532401514,-0.01084361962680587,3,-0.002309748427672956,-0.003954419197012168
RF_LS,Rate Hike Sell-Off (2022),4.819326893912581,0.17819357735267508,27.045457897589213,2300.2240276906045,-0.003622641509433831,1,0.005970302269532435,-0.0004716066814934526
RF_LS_StopLoss,Rate Hike Sell-Off (2022),4.819326893912581,0.17819357735267508,27.045457897589213,2300.2240276906045,-0.003622641509433831,1,0.005970302269532435,-0.0004716066814934526
XGB_LS,Rate Hike Sell-Off (2022),5.743618665598391,0.19942666539393844,28.800655390053812,2842.94078046603,-0.0036226415094339826,1,0.00814130566171958,6.287712090071416e-05
XGB_LS_StopLoss,Rate Hike Sell-Off (2022),5.743618665598391,0.19942666539393844,28.800655390053812,2842.94078046603,-0.0036226415094339826,1,0.00814130566171958,6.287712090071416e-05
