Strategy,Scenario,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
LSTM_LS_StopLoss,Rate Hike Sell-Off (2022),-0.02777498252969952,0.0024251766691717027,-11.452766671710485,-11.364744666519776,-0.023529708550765416,215,-0.0001860587002096437,-0.00040099104250047646
SP500,Yen Carry Trade Panic (Aug 2024),0.2990771697964677,0.23706419700157172,1.2615872560228267,1.7360584271022308,-0.06564445965630734,11,-0.023269435834140997,-0.030094435834141002
LASSO_LS,Yen Carry Trade Panic (Aug 2024),-0.7865664180977907,0.1441622644406623,-5.456118639295821,-7.381588209054258,-0.07199593371336442,12,-0.01766758936752763,-0.022173499255791863
LASSO_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.013669811320754715,0.0006550730367808354,-20.86761407236512,-24.621699339367478,-0.0008298797406083371,15,-0.0001132075471698113,-0.0001132075471698113
ElasticNet_LS,Yen Carry Trade Panic (Aug 2024),-0.7668991294374745,0.1442847944762781,-5.315176365057377,-7.156252953167116,-0.07125402467719028,12,-0.017584447668244515,-0.022173499255791863
ElasticNet_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.01604716981132075,0.0006458785732345318,-24.845490276844487,-26.413552984216267,-0.000980695026450685,15,-0.00012264150943396224,-0.00015094339622641508
RF_LS,Yen Carry Trade Panic (Aug 2024),0.600167089429278,0.24072020360616173,2.4932144474719755,4.388973821997123,-0.025410000125677724,6,-0.02020231750080382,-0.025410000125677765
RF_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.5717547169811321,0.00975255258641922,-58.62616088605573,-58.62616088605573,-0.03412612300655293,15,-0.0030754716981132076,-0.003358490566037736
XGB_LS,Yen Carry Trade Panic (Aug 2024),-0.3915125543892677,0.18647365316114337,-2.099559630823222,-3.3720556162035398,-0.04101064608020503,15,-0.021725021491473345,-0.02289252834656522
XGB_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.6080094339622643,0.007716418303044121,-78.79425532470226,-78.79425532470226,-0.03595025718691216,15,-0.0031320754716981135,-0.0034716981132075476
LSTM_LS,Yen Carry Trade Panic (Aug 2024),0.3507951844697496,0.1568917218719727,2.23590626888528,5.6512758840334385,-0.021598186036707687,5,-0.012040272520583782,-0.01260008051957803
LSTM_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),-0.01604716981132075,0.000607711216572731,-26.405913489339422,-28.4640849679823,-0.0009806936036377502,15,-0.00012264150943396224,-0.00015094339622641508
