Strategy,Scenario,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
XGB_LS,Rate Hike Sell-Off (2022),4.795329247984411,0.16909170230287063,28.359341012459616,3822.502096128516,-0.00363934426229509,1,0.005745158235417356,-0.0006098411758356438
XGB_LS_StopLoss,Rate Hike Sell-Off (2022),4.795329247984411,0.16909170230287063,28.359341012459616,3822.502096128516,-0.00363934426229509,1,0.005745158235417356,-0.0006098411758356438
LSTM_LS,Rate Hike Sell-Off (2022),3.8195255226174045,0.14768908087727028,25.8619357634938,1379.8294508665172,-0.002262295081967158,1,0.0034534132614881074,-0.0004731041828516613
LSTM_LS_StopLoss,Rate Hike Sell-Off (2022),3.8195255226174045,0.14768908087727028,25.8619357634938,1379.8294508665172,-0.002262295081967158,1,0.0034534132614881074,-0.0004731041828516613
SP500,Yen Carry Trade Panic (Aug 2024),0.2996949303790831,0.23706419700157172,1.2641931348962667,1.7396443526548593,-0.06563743069420629,11,-0.023266984403257605,-0.03009198440325761
LASSO_LS,Yen Carry Trade Panic (Aug 2024),5.7499189858770965,0.23661932500110822,24.30029324887207,0.0,0.0,0,0.008228401446869846,0.007106662186962255
LASSO_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),5.7499189858770965,0.23661932500110822,24.30029324887207,0.0,0.0,0,0.008228401446869846,0.007106662186962255
ElasticNet_LS,Yen Carry Trade Panic (Aug 2024),5.7712955013149765,0.23950140595903252,24.09712576928327,0.0,0.0,0,0.008228401446869846,0.007106662186962255
ElasticNet_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),5.7712955013149765,0.23950140595903252,24.09712576928327,0.0,0.0,0,0.008228401446869846,0.007106662186962255
RF_LS,Yen Carry Trade Panic (Aug 2024),4.750046486280326,0.1774173677591043,26.77328914455487,0.0,0.0,0,0.005784967139624715,0.004127303678731646
RF_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),4.750046486280326,0.1774173677591043,26.77328914455487,0.0,0.0,0,0.005784967139624715,0.004127303678731646
XGB_LS,Yen Carry Trade Panic (Aug 2024),5.310084057952853,0.20370221149718604,26.06787633243838,0.0,0.0,0,0.007241435208561613,0.006907662466298457
XGB_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),5.310084057952853,0.20370221149718604,26.06787633243838,0.0,0.0,0,0.007241435208561613,0.006907662466298457
LSTM_LS,Yen Carry Trade Panic (Aug 2024),1.7340777496834998,0.11488538903081587,15.09397987256992,283.2440172452866,-0.0008725082238965763,1,-0.0004634512405749135,-0.0008725082238966208
LSTM_LS_StopLoss,Yen Carry Trade Panic (Aug 2024),1.7340777496834998,0.11488538903081587,15.09397987256992,283.2440172452866,-0.0008725082238965763,1,-0.0004634512405749135,-0.0008725082238966208
