Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID_Pandemic_OOS (2020-2021),0.2426698387564579,0.2603134945134295,0.9322215093383821,1.020338061374831,-0.3436169970137,109,-0.02255936035671504,-0.0418482065105612
LASSO_Long,COVID_Pandemic_OOS (2020-2021),2.684596904370487,0.37582642626214535,7.143182907787157,15.58037987395855,-0.10775216920214271,8,-0.012818424716624076,-0.025413258708975914
LASSO_Short,COVID_Pandemic_OOS (2020-2021),-3.3868271868590467,0.38650086270397943,-8.762793343240254,-8.683237888823173,-0.9992248649764046,517,-0.04823647810604284,-0.09061483358262785
LASSO_LS,COVID_Pandemic_OOS (2020-2021),5.245545457879202,0.4324962245234874,12.128534679484432,136.21327863590358,-0.012645387292041597,3,-0.001134899203815762,-0.0036247825873896296
ElasticNet_Long,COVID_Pandemic_OOS (2020-2021),2.683820980589643,0.37598994509951583,7.138012639884021,15.5681826784767,-0.10773108841373824,8,-0.012818424716624076,-0.025411300133651442
ElasticNet_Short,COVID_Pandemic_OOS (2020-2021),-3.3857417213074457,0.38653837810442504,-8.75913470199529,-8.680386257030413,-0.9992231332466626,517,-0.04823647810604284,-0.09061483358262785
ElasticNet_LS,COVID_Pandemic_OOS (2020-2021),5.2439023245386,0.43298080893531277,12.111165706011782,135.7304666340115,-0.012645387292041526,3,-0.001015492797064381,-0.0036168815588815476
RF_Long,COVID_Pandemic_OOS (2020-2021),3.300280918643892,0.38604259143016456,8.549007264761654,20.787799701637816,-0.09108486029324236,8,-0.01189817929744725,-0.023916450973709598
RF_Short,COVID_Pandemic_OOS (2020-2021),-3.654182634696525,0.373138094463735,-9.793110617526809,-9.803742635129465,-0.9995488986745202,517,-0.05201803086271947,-0.08837495172654805
RF_LS,COVID_Pandemic_OOS (2020-2021),6.116349665868039,0.4107781525353045,14.889666424852932,340.366251407955,-0.0036603773584905942,1,0.0017479451317598987,-0.002192962100970681
XGB_Long,COVID_Pandemic_OOS (2020-2021),3.8265033178337844,0.4310987989980738,8.87616325243087,25.812145095515138,-0.08396603194156152,8,-0.011332085403027251,-0.021933509041280184
XGB_Short,COVID_Pandemic_OOS (2020-2021),-4.044703591564355,0.4063452281073469,-9.953860195193036,-9.896378871145824,-0.9998073584294435,517,-0.05324919149507082,-0.09664763069049297
XGB_LS,COVID_Pandemic_OOS (2020-2021),6.996786375656852,0.48013065226253226,14.572671714846182,3839.901484830989,-0.003740740740740693,1,0.003448504453866318,-0.0015065946803889739
LSTM_Long,COVID_Pandemic_OOS (2020-2021),0.47539573804942675,0.2675970419466004,1.776535848794222,2.04813138939273,-0.32954402147439166,76,-0.020490624874296696,-0.04053994721151086
LSTM_Short,COVID_Pandemic_OOS (2020-2021),-0.5476668795517398,0.3587629488754867,-1.5265424739883453,-1.7972547007007886,-0.7301979483951431,511,-0.03214092056333752,-0.05960138073419382
LSTM_LS,COVID_Pandemic_OOS (2020-2021),0.8486182864775903,0.22447540985173237,3.780450994779824,5.158770227621381,-0.18239642402743572,57,-0.02028998916942253,-0.030734886664232276
SP500,Post_COVID_OOS (2022-2024),0.09383194554955057,0.18125082592081135,0.5176911336699003,0.737378535781918,-0.26068991076631354,510,-0.017894360356715044,-0.026349360356715045
LASSO_Long,Post_COVID_OOS (2022-2024),1.2774029372678044,0.2096904525735091,6.0918507332612,11.827213197587973,-0.09480252070908611,29,-0.014203443577165494,-0.020213604615911852
LASSO_Short,Post_COVID_OOS (2022-2024),-1.1850576608313923,0.18719252117059473,-6.330689139826319,-7.786836190739725,-0.9758672012539248,780,-0.025460909366252803,-0.03411109268587493
LASSO_LS,Post_COVID_OOS (2022-2024),2.0280417672179682,0.1452448671185925,13.962915230333554,59.2337233378392,-0.01709407559703365,10,-0.003359165576589297,-0.005677917173883084
ElasticNet_Long,Post_COVID_OOS (2022-2024),1.2767135733413482,0.20970591280132575,6.088114332526712,11.828824119345295,-0.09480252070908572,29,-0.014203443577165494,-0.020199309978179127
ElasticNet_Short,Post_COVID_OOS (2022-2024),-1.1888476292169041,0.18722673338042412,-6.349774990739686,-7.805641022686751,-0.9761418978438031,780,-0.025460909366252803,-0.034121873671217634
ElasticNet_LS,Post_COVID_OOS (2022-2024),2.0297087637400946,0.1454654085989551,13.953205667857137,59.247249378752464,-0.017065456655733932,10,-0.003359165576589297,-0.005686160168915907
RF_Long,Post_COVID_OOS (2022-2024),1.8817737606835097,0.233819361696418,8.047980915826516,18.20493449727419,-0.08686037605182978,15,-0.01354991931008806,-0.01908196539577032
RF_Short,Post_COVID_OOS (2022-2024),-2.7417770185103305,0.2267468234497223,-12.091799024114128,-13.960298107836271,-0.9998198129326433,780,-0.035928801079246224,-0.04583080774765366
RF_LS,Post_COVID_OOS (2022-2024),3.782681324616174,0.16242386739243878,23.288949988345536,256.58596798525434,-0.008417125709832926,6,0.0014227008004358784,-0.0027022454566046966
XGB_Long,Post_COVID_OOS (2022-2024),2.206450596420357,0.24085218953198148,9.161015312785329,21.10444279075162,-0.0840969743570288,15,-0.012274325718564752,-0.01847604850528502
XGB_Short,Post_COVID_OOS (2022-2024),-3.048299898823236,0.2351413753068104,-12.963690013490144,-14.727612288557387,-0.9999308861250629,780,-0.03827320189486229,-0.04931154796196048
XGB_LS,Post_COVID_OOS (2022-2024),4.397909773382408,0.1832771672668518,23.995950171900276,302.58468883662044,-0.005771443735078761,4,0.0021442675548761004,-0.002408032783037585
LSTM_Long,Post_COVID_OOS (2022-2024),0.5157899532767088,0.20230265605446415,2.549595558141596,3.7200777256649755,-0.28330869445511425,388,-0.018387333714833868,-0.027452370881104436
LSTM_Short,Post_COVID_OOS (2022-2024),-0.5832876040740458,0.2202969417000528,-2.6477335525984107,-4.062168639071538,-0.8577113409505804,703,-0.024418623081534394,-0.031210338262701663
LSTM_LS,Post_COVID_OOS (2022-2024),0.9078110791217466,0.14003536099437305,6.482727453091113,10.43069548678574,-0.18656604692400966,308,-0.011169271609444548,-0.01605809052732007
