Strategy,Scenario,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID-19 Crash (Feb-Apr 2020),-0.4572004166438562,0.6781398248322609,-0.6741978569934977,-1.0174874009320527,-0.3412910392250168,50,-0.06674271874018337,-0.09809271874018337
LASSO_LS,COVID-19 Crash (Feb-Apr 2020),0.6316568382725086,0.40444104256480273,1.5618020225316267,2.748943670585123,-0.13702275012002416,20,-0.04080766014891728,-0.0440025439889665
LASSO_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),0.6316568382725086,0.40444104256480273,1.5618020225316267,2.748943670585123,-0.13702275012002416,20,-0.04080766014891728,-0.0440025439889665
ElasticNet_LS,COVID-19 Crash (Feb-Apr 2020),0.6298355575251856,0.4045408915918878,1.5569144445367502,2.745537446352946,-0.13739821516702713,20,-0.04080766014891727,-0.0440025439889665
ElasticNet_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),0.6298355575251856,0.4045408915918878,1.5569144445367502,2.745537446352946,-0.13739821516702713,20,-0.04080766014891727,-0.0440025439889665
RF_LS,COVID-19 Crash (Feb-Apr 2020),0.9725162173312003,0.49247015419261864,1.9747718903404294,3.68136359480526,-0.17090791302782146,31,-0.04210867141576355,-0.0484503853456305
RF_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),1.1477765815477916,0.48100188435133695,2.3862205510808856,4.259544819947864,-0.13390677544731414,31,-0.039224367267613795,-0.047736483106868434
XGB_LS,COVID-19 Crash (Feb-Apr 2020),0.41778642782805336,0.5053904686001822,0.8266606787920391,1.5806076526366504,-0.22381339704412653,31,-0.046655947587461485,-0.05427533291182729
XGB_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),0.7402895410682796,0.4422300579931134,1.673991913683551,2.7890095633290413,-0.1552141235061059,31,-0.039484443372234015,-0.051536943618287236
LSTM_LS,COVID-19 Crash (Feb-Apr 2020),-0.066686444095136,0.24359906644750154,-0.273754924711535,-0.42900868657956637,-0.08475872594321554,23,-0.02818098490742818,-0.03252907478875639
LSTM_LS_StopLoss,COVID-19 Crash (Feb-Apr 2020),-0.066686444095136,0.24359906644750154,-0.273754924711535,-0.42900868657956637,-0.08475872594321554,23,-0.02818098490742818,-0.03252907478875639
SP500,Rate Hike Sell-Off (2022),-0.22158178919287622,0.254078569685921,-0.8720994827182171,-1.3822308795187306,-0.26044188323781364,215,-0.02924271874018337,-0.03584726419472883
LASSO_LS,Rate Hike Sell-Off (2022),-0.13029495444736885,0.1458150180386677,-0.8935633393593025,-1.238605738458992,-0.16258335246245995,215,-0.016535739894739394,-0.02283546674395597
LASSO_LS_StopLoss,Rate Hike Sell-Off (2022),-0.021600046587467968,0.0017596586344100324,-12.275134600018543,-11.974406774849221,-0.017763998873069974,215,-0.00023148148148148157,-0.0004585477415666096
ElasticNet_LS,Rate Hike Sell-Off (2022),-0.13014357266798815,0.14578704321983726,-0.8926964275675734,-1.2367246614961769,-0.16194069740291617,215,-0.016535739894739394,-0.02283546674395597
ElasticNet_LS_StopLoss,Rate Hike Sell-Off (2022),-0.021556836710924756,0.001769510017412605,-12.182376193860364,-11.866363215984627,-0.017727630550600865,215,-0.00023148148148148157,-0.00046191474493361296
RF_LS,Rate Hike Sell-Off (2022),0.0032644380640562223,0.12714146426340342,0.02567563684254235,0.042482797822021336,-0.11223166307411044,98,-0.011889987138291879,-0.016279892777127335
RF_LS_StopLoss,Rate Hike Sell-Off (2022),-0.08225611460517122,0.006264013585929012,-13.131535153427015,-13.11250626233052,-0.06606266688136685,215,-0.0012777777777777779,-0.0018073819960612413
XGB_LS,Rate Hike Sell-Off (2022),0.07351888396609572,0.1656219837071561,0.44389568534626334,0.7472848279243798,-0.0893664622526129,70,-0.016227205664875757,-0.02112449869220617
XGB_LS_StopLoss,Rate Hike Sell-Off (2022),-0.08297845329606336,0.008700182736244845,-9.537552924075518,-8.814964072752714,-0.0662742265424017,215,-0.0015256813417190776,-0.0022685979289752876
LSTM_LS,Rate Hike Sell-Off (2022),0.009839057657480112,0.08505428626097927,0.11567973925840842,0.1455139482466755,-0.06180317831313551,161,-0.008594133246548607,-0.013238390485991647
LSTM_LS_StopLoss,Rate Hike Sell-Off (2022),-0.027904612159329146,0.00369356477558969,-7.554926975627247,-7.500437068371022,-0.023569125185994744,215,-0.00018518518518518534,-0.00037487382560757836
