Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID_Pandemic_OOS (2020-2021),0.24127942292427754,0.26055246145844996,0.9260301037791352,1.0144918705091603,-0.3435904918742867,109,-0.022612638684321545,-0.0418464848381677
LASSO_Long,COVID_Pandemic_OOS (2020-2021),0.09578442802305666,0.27910075596247486,0.3431894252408793,0.39864168939656175,-0.3416794194675788,353,-0.025198907346745923,-0.044724859578029755
LASSO_Short,COVID_Pandemic_OOS (2020-2021),0.12129015327497972,0.45008696369915796,0.26948159590787685,0.3277842638776531,-0.633781893267324,297,-0.034781563200880536,-0.06844328328026905
LASSO_LS,COVID_Pandemic_OOS (2020-2021),-0.2667765411650058,0.3539316397052561,-0.753751604087076,-0.8744698480933798,-0.736819515169509,467,-0.038805586802356476,-0.05809295574389616
ElasticNet_Long,COVID_Pandemic_OOS (2020-2021),0.09633167917913689,0.2792219753503026,0.34500034984095496,0.4012966022346263,-0.3416794194675788,353,-0.02519890734674592,-0.044724859578029755
ElasticNet_Short,COVID_Pandemic_OOS (2020-2021),0.12079731561930876,0.45000824494790886,0.2684335608857384,0.32646196510010267,-0.633781893267324,297,-0.034781563200880536,-0.06844328328026905
ElasticNet_LS,COVID_Pandemic_OOS (2020-2021),-0.26566557812635205,0.353824368567876,-0.7508402521896623,-0.8715028192311949,-0.7360582192225902,467,-0.038805586802356476,-0.05805708910075644
RF_Long,COVID_Pandemic_OOS (2020-2021),0.1220527977162095,0.2804771177306084,0.4351613375941716,0.508774352230331,-0.3574682263940901,170,-0.02567657516715285,-0.04518657442442626
RF_Short,COVID_Pandemic_OOS (2020-2021),0.03765350527411238,0.44112484452139966,0.08535793379528356,0.10597872514301175,-0.5955327826417124,511,-0.03628587774418696,-0.0684592590261501
RF_LS,COVID_Pandemic_OOS (2020-2021),-0.1423305540128274,0.30855071850203036,-0.4612873847898391,-0.5915302586495963,-0.5776973132763764,467,-0.03527073476047325,-0.0478824749332628
XGB_Long,COVID_Pandemic_OOS (2020-2021),-0.049603934512795086,0.26918798194529364,-0.1842724706888139,-0.2161872849278483,-0.37731144644233583,487,-0.02571819071958739,-0.04329396171596536
XGB_Short,COVID_Pandemic_OOS (2020-2021),0.06016851822860716,0.44548351270018516,0.13506340080671217,0.17173130153513702,-0.5875835509482947,470,-0.036900174007462816,-0.06769100747599124
XGB_LS,COVID_Pandemic_OOS (2020-2021),-0.3922481829803254,0.29618987499600385,-1.3243132736580463,-1.7390433797183549,-0.7343678196480004,467,-0.031303901820242036,-0.045596616803704935
LSTM_Long,COVID_Pandemic_OOS (2020-2021),0.052391582225541335,0.2889306492921124,0.18132926483881887,0.22564607358578895,-0.3816296982657572,230,-0.024879507581597727,-0.04468180313511612
LSTM_Short,COVID_Pandemic_OOS (2020-2021),0.015050575340027865,0.37850223275769185,0.039763504776107586,0.04934061152001089,-0.5030162733069052,511,-0.03244977608662674,-0.058939459467791395
LSTM_LS,COVID_Pandemic_OOS (2020-2021),-0.2956573510426824,0.22501056753552207,-1.3139709582573604,-1.894541098161707,-0.6250360018555022,446,-0.024534185550013823,-0.03328591331454255
SP500,Post_COVID_OOS (2022-2024),0.10116294628781206,0.1819519517195509,0.5559871456819444,0.7968123680275179,-0.2604297856907927,510,-0.01790263868432155,-0.026432112368532074
LASSO_Long,Post_COVID_OOS (2022-2024),-0.03637314869393883,0.19237059821615018,-0.18907852359573926,-0.2781843073650232,-0.34015354452678265,759,-0.01974735011474411,-0.027636536062510052
LASSO_Short,Post_COVID_OOS (2022-2024),-0.09204612076062567,0.23250373385104445,-0.3958909357541579,-0.6075209903498334,-0.4416879114603978,698,-0.024389784235961432,-0.03209178430141766
LASSO_LS,Post_COVID_OOS (2022-2024),-0.18349337545037916,0.1598780135541619,-1.147708627166656,-1.560525726258262,-0.42519254619949776,759,-0.017957884930347764,-0.02507521734358278
ElasticNet_Long,Post_COVID_OOS (2022-2024),-0.036061440043841674,0.19230402006464659,-0.18752306910546615,-0.27592181745680483,-0.3396183565002573,759,-0.019747350114744114,-0.027607101659534863
ElasticNet_Short,Post_COVID_OOS (2022-2024),-0.09184175071415553,0.23244698173005857,-0.3951083814063529,-0.6067272728187896,-0.4421362818726991,698,-0.024389784235961432,-0.03206449204291149
ElasticNet_LS,Post_COVID_OOS (2022-2024),-0.1835324606108947,0.15983906336159867,-1.148232833395021,-1.5603037925977337,-0.4252500072300022,759,-0.017957884930347764,-0.0251096850478434
RF_Long,Post_COVID_OOS (2022-2024),-0.22153074024392708,0.18974763654328125,-1.1675019740938704,-1.778623565330685,-0.55979113804714,758,-0.01979445756518089,-0.0271354999495829
RF_Short,Post_COVID_OOS (2022-2024),-0.25502751575641597,0.21676209996272663,-1.176531855893024,-1.615329815013078,-0.6000083087788557,753,-0.023099651552901432,-0.03316497043401192
RF_LS,Post_COVID_OOS (2022-2024),-0.5301344639524168,0.1137395369718349,-4.660951486761309,-6.774937403162785,-0.7950358924331768,759,-0.012886868521696822,-0.017890567490417186
XGB_Long,Post_COVID_OOS (2022-2024),-0.23164067617960202,0.1852261132667917,-1.250583257912219,-1.8529367082732966,-0.5674873554003163,758,-0.019943444066822913,-0.02696752253907207
XGB_Short,Post_COVID_OOS (2022-2024),-0.3019451098718298,0.21434467044241043,-1.4086896084171854,-1.955833824398558,-0.6544603970044406,758,-0.022350084873733272,-0.032451657387345935
XGB_LS,Post_COVID_OOS (2022-2024),-0.4658992197691818,0.11528416980668754,-4.041311314037458,-5.806086138233149,-0.7516788028792507,757,-0.012984749355458639,-0.018200515064715643
LSTM_Long,Post_COVID_OOS (2022-2024),-0.13168013220443267,0.17887156317066297,-0.7361714174700619,-1.0884951873493693,-0.4146914178975052,758,-0.017446938853769377,-0.02555012546582473
LSTM_Short,Post_COVID_OOS (2022-2024),-0.1587365275533119,0.20005142895685665,-0.7934785988834163,-1.1509421319919417,-0.5192741046144951,758,-0.020968784497100802,-0.028942527469999386
LSTM_LS,Post_COVID_OOS (2022-2024),-0.37722228350547626,0.11780498817756795,-3.202090924510663,-4.34725237510366,-0.6725542621839625,759,-0.013267042783111548,-0.018719858613991346
