Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,COVID_Pandemic_OOS (2020-2021),0.24312472231020188,0.2603134945134295,0.933968954489446,1.0222506806181488,-0.34358920758119843,109,-0.022557555263247802,-0.041846401417093955
LASSO_Long,COVID_Pandemic_OOS (2020-2021),0.2501369796086472,0.2607771159150346,0.9591983511702994,1.132532443013628,-0.30674101923164687,71,-0.02073024194392279,-0.04028713779662818
LASSO_Short,COVID_Pandemic_OOS (2020-2021),0.08854495135720583,0.48742347037052874,0.1816591870102108,0.23714630852955024,-0.6204278702777403,288,-0.04216404119003427,-0.07483262421644175
LASSO_LS,COVID_Pandemic_OOS (2020-2021),0.07909274080488297,0.3932030397355111,0.20114987121687788,0.25111931828831147,-0.5302887515813238,467,-0.04255657331909142,-0.06150885202318019
LASSO_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.5491350401166614,0.1615429401831267,3.3993131454346215,6.310854033818335,-0.07113551338076737,34,-0.014231921818031217,-0.017245294114203256
LASSO_Long,COVID_Pandemic_OOS (2020-2021),0.2501369796086472,0.2607771159150346,0.9591983511702994,1.132532443013628,-0.30674101923164687,71,-0.02073024194392279,-0.04028713779662818
LASSO_Short,COVID_Pandemic_OOS (2020-2021),0.08854495135720583,0.48742347037052874,0.1816591870102108,0.23714630852955024,-0.6204278702777403,288,-0.04216404119003427,-0.07483262421644175
LASSO_LS,COVID_Pandemic_OOS (2020-2021),0.07909274080488297,0.3932030397355111,0.20114987121687788,0.25111931828831147,-0.5302887515813238,467,-0.04255657331909142,-0.06150885202318019
LASSO_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.5491350401166614,0.1615429401831267,3.3993131454346215,6.310854033818335,-0.07113551338076737,34,-0.014231921818031217,-0.017245294114203256
ElasticNet_Long,COVID_Pandemic_OOS (2020-2021),0.19877027507251144,0.2713674117398308,0.7324765851512018,0.8413578571623758,-0.3795230621868597,140,-0.021558771522684792,-0.04307358749372339
ElasticNet_Short,COVID_Pandemic_OOS (2020-2021),0.09260524973033459,0.4195335431995967,0.2207338393590065,0.2915708758267036,-0.5097782610143354,259,-0.034214325442220625,-0.06384847690304367
ElasticNet_LS,COVID_Pandemic_OOS (2020-2021),-0.03609064383301128,0.29143678844524595,-0.12383695286222196,-0.15778674138551985,-0.44128855625920704,457,-0.032183538986783014,-0.04596853744480179
ElasticNet_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.49149171191680646,0.1593686488265885,3.0839924636093654,5.431061370625104,-0.09137901624234426,34,-0.015395711082886124,-0.01785889230201607
ElasticNet_Long,COVID_Pandemic_OOS (2020-2021),0.19877027507251144,0.2713674117398308,0.7324765851512018,0.8413578571623758,-0.3795230621868597,140,-0.021558771522684792,-0.04307358749372339
ElasticNet_Short,COVID_Pandemic_OOS (2020-2021),0.09260524973033459,0.4195335431995967,0.2207338393590065,0.2915708758267036,-0.5097782610143354,259,-0.034214325442220625,-0.06384847690304367
ElasticNet_LS,COVID_Pandemic_OOS (2020-2021),-0.03609064383301128,0.29143678844524595,-0.12383695286222196,-0.15778674138551985,-0.44128855625920704,457,-0.032183538986783014,-0.04596853744480179
ElasticNet_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.49149171191680646,0.1593686488265885,3.0839924636093654,5.431061370625104,-0.09137901624234426,34,-0.015395711082886124,-0.01785889230201607
RF_Long,COVID_Pandemic_OOS (2020-2021),0.2253676387350728,0.28809004932360255,0.7822819263081328,0.964062250665646,-0.33939221728174923,142,-0.026154115481157224,-0.043077440726452906
RF_Short,COVID_Pandemic_OOS (2020-2021),0.07335396651008587,0.43970120326350254,0.16682684960979416,0.2107215430467386,-0.5721195526916687,300,-0.037761175387152957,-0.06866691889271749
RF_LS,COVID_Pandemic_OOS (2020-2021),-0.006516117509243,0.30765461868263083,-0.02117997622510869,-0.025255288329459804,-0.48375935453157776,456,-0.03170737877412404,-0.04918309481125168
RF_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.5407987276874713,0.17558359076244262,3.080007222424046,5.804668672320194,-0.07711178190532475,43,-0.015565615466414176,-0.01815803072997628
