Strategy,Regime,Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
XGB_Long,COVID_Pandemic_OOS (2020-2021),0.26359680361464716,0.2754750701057881,0.9568807932907343,1.0944847153489217,-0.35811413677687004,107,-0.02441718050546883,-0.04371351230593042
XGB_Short,COVID_Pandemic_OOS (2020-2021),0.13289169389700162,0.3584668565215029,0.3707224014698553,0.4965138780767083,-0.46376357778440486,276,-0.031970717276285185,-0.052786050811103
XGB_LS,COVID_Pandemic_OOS (2020-2021),0.0588795005018724,0.23992216458865295,0.2454108423155544,0.34025544824022985,-0.30048319500751064,326,-0.025910921306492207,-0.034056544799958684
XGB_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.6029175340361768,0.16521453500494096,3.6493007955876626,6.676453011615266,-0.0856070449118466,31,-0.015658279911573536,-0.017926702406320202
XGB_Long,COVID_Pandemic_OOS (2020-2021),0.26359680361464716,0.2754750701057881,0.9568807932907343,1.0944847153489217,-0.35811413677687004,107,-0.02441718050546883,-0.04371351230593042
XGB_Short,COVID_Pandemic_OOS (2020-2021),0.13289169389700162,0.3584668565215029,0.3707224014698553,0.4965138780767083,-0.46376357778440486,276,-0.031970717276285185,-0.052786050811103
XGB_LS,COVID_Pandemic_OOS (2020-2021),0.0588795005018724,0.23992216458865295,0.2454108423155544,0.34025544824022985,-0.30048319500751064,326,-0.025910921306492207,-0.034056544799958684
XGB_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.6029175340361768,0.16521453500494096,3.6493007955876626,6.676453011615266,-0.0856070449118466,31,-0.015658279911573536,-0.017926702406320202
TFT_Long,COVID_Pandemic_OOS (2020-2021),0.2660095972285927,0.24258767416666682,1.0965503426436833,1.2286835995545222,-0.3180297964969573,71,-0.01877137071047321,-0.03796887514305443
TFT_Short,COVID_Pandemic_OOS (2020-2021),0.19514415371621796,0.37622066957132067,0.5186959928027671,0.6944101783150161,-0.46377625439497455,230,-0.03339661792172605,-0.055629790289759534
TFT_LS,COVID_Pandemic_OOS (2020-2021),0.028176991014308435,0.2742742464796237,0.10273290830607297,0.14918347592994052,-0.4241483080078253,425,-0.02844427786223,-0.037251210903197676
TFT_Long_TPSL,COVID_Pandemic_OOS (2020-2021),0.5171954624936044,0.14836133642638882,3.486052868971134,6.012906546194092,-0.0790265505839113,43,-0.013176923863325925,-0.01698977000064675
TFT_Long,COVID_Pandemic_OOS (2020-2021),0.2660095972285927,0.24258767416666682,1.0965503426436833,1.2286835995545222,-0.3180297964969573,71,-0.01877137071047321,-0.03796887514305443
TFT_Short,COVID_Pandemic_OOS (2020-2021),0.19514415371621796,0.37622066957132067,0.5186959928027671,0.6944101783150161,-0.46377625439497455,230,-0.03339661792172605,-0.055629790289759534
TFT_LS,COVID_Pandemic_OOS (2020-2021),0.028176991014308435,0.2742742464796237,0.10273290830607297,0.14918347592994052,-0.4241483080078253,425,-0.02844427786223,-0.037251210903197676
