Strategy,TxCost (bps),Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
RF_Short,20,-0.07361921822694302,0.27334680369550135,-0.2693253304287846,-0.3280586734015097,-0.5253224066924268,1292,-0.0236997884867614,-0.04090305929756959
RF_LS,20,-0.41180919944864613,0.15823922791696535,-2.602446971396621,-3.5002844512360993,-0.9118707662999015,1248,-0.01707957488019384,-0.02606247158939567
RF_LS_StopLoss,20,-0.37050376762173565,0.0845659158724512,-4.381242298381275,-6.184802606686016,-0.8846124284469984,1248,-0.006733333333333333,-0.01195396169900247
XGB_Long,20,-0.2129456228247483,0.2603244925708363,-0.8180007217984077,-1.0584181099518095,-0.7512068388371194,990,-0.023830452546317334,-0.03980690131228069
XGB_Short,20,-0.18826985920717615,0.22349471470503748,-0.842390655437422,-1.050555093076748,-0.6716050411924162,1291,-0.020994201404993452,-0.034436202547088915
XGB_LS,20,-0.5824097854493999,0.11242194839716328,-5.180570108888948,-7.805218835403023,-0.9515391732808843,1298,-0.01254925741679549,-0.017544330070451978
XGB_LS_StopLoss,20,-0.6706373198949955,0.03274662162507371,-20.47958801898197,-21.595091426395264,-0.9683531654024659,1298,-0.005311096547407524,-0.007598547303736855
LSTM_Long,20,0.11026058321742148,0.24604462727378368,0.44813245645364214,0.585869881122496,-0.35211996914664323,814,-0.023072775144442156,-0.03627094821916629
LSTM_Short,20,0.07423885768338376,0.27477676335042434,0.2701788054352563,0.3502622531474109,-0.4605272538976873,746,-0.023540743355350943,-0.03998963700117123
LSTM_LS,20,0.007997020185426015,0.17769147063966212,0.045005087507227926,0.056705242955893416,-0.3463023970487183,1081,-0.01821860937504594,-0.028495257235169144
LSTM_LS_StopLoss,20,0.008950269758042056,0.08941376260201081,0.10009946452964474,0.10728401184587102,-0.21932083668691277,1208,-0.000656830601092896,-0.0113887718804198
