Strategy,TxCost (bps),Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,0,0.1580513415997545,0.21717372455361358,0.727764566936533,0.8917623526411262,-0.34358062408884593,510,-0.019591997727738356,-0.03266738234312296
LASSO_Long,0,0.14540253710346795,0.20003365380074317,0.7268903723985656,0.9374901246285781,-0.34298228879821124,537,-0.0183512977733035,-0.029619672239950927
LASSO_Short,0,0.13263425729529996,0.30792919493263093,0.4307297244885072,0.5520119322087488,-0.4981998327076193,446,-0.02567208517603135,-0.044809509863122196
LASSO_LS,0,0.012768279808167951,0.20400221546219288,0.06258892718022593,0.07719168437285441,-0.38104642085278473,1227,-0.020320988741294677,-0.032867325143443114
LASSO_LS_StopLoss,0,0.03692716463221132,0.07882648803981539,0.4684613706697088,0.11105375833141946,-0.14047052886110242,1227,0.0,-0.0002154960785479761
LASSO_Long_TPSL,0,0.4177860177364113,0.14276393383938984,2.9264114997449053,5.375563124791411,-0.08811377319267011,60,-0.012520064175126175,-0.01558457789117565
LASSO_LS_TPSL,0,-0.1427879823685984,0.11809323475334982,-1.2091122973032806,-1.610272402287653,-0.5538397919080262,1227,-0.013782031862808564,-0.018883921640132736
ElasticNet_Long,0,0.1387795125648022,0.2019407004679964,0.6872290342817544,0.8888416098729781,-0.3442712660510499,550,-0.01849152830164506,-0.029671536854151824
ElasticNet_Short,0,0.13080258431250766,0.3113561517058416,0.4201059898636124,0.5433080707158144,-0.49215999914525366,710,-0.027360380968107983,-0.04531939005297246
ElasticNet_LS,0,0.007976928252294605,0.2089517877602306,0.03817592726915562,0.047712961706664045,-0.3897329178286809,1227,-0.021863447327302103,-0.033173141808292915
ElasticNet_LS_StopLoss,0,0.0330007824394077,0.07704680319565267,0.42832124203265776,0.09689773520042652,-0.1415779553751235,1227,0.0,-0.00021401351540524362
ElasticNet_Long_TPSL,0,0.4175320729374401,0.14400983022462055,2.899330360199654,5.359648449865916,-0.08706726613176712,62,-0.01295513983950623,-0.015721193162102225
ElasticNet_LS_TPSL,0,-0.15273254190385271,0.12250140343935625,-1.2467819764976182,-1.6848681916847956,-0.5853427188500859,1227,-0.014641947621214495,-0.019217285482574953
RF_Long,0,0.11349593371671668,0.19236274999372407,0.5900099355016475,0.7423823031118574,-0.3278756534439576,713,-0.016104030739735393,-0.028632734874156858
RF_Short,0,0.10246748230115656,0.3811244025907893,0.26885573740387125,0.3678778082711695,-0.6175724782845878,799,-0.031633833522038,-0.053201866808445464
