Strategy,TxCost (bps),Ann. Excess Return,Ann. Volatility,Sharpe,Sortino,Max Drawdown,Max DD Duration (Days),VaR 95% Daily,ES 95% Daily
SP500,0,0.15318377671289007,0.2162243611786201,0.7084482797308254,0.8671586014151111,-0.3436169970137,515,-0.01959436035671504,-0.03265345126580596
LASSO_Long,0,2.2010434227816305,0.2911422678473375,7.560027058440594,16.348196955606838,-0.0994826082887149,16,-0.012420133832962874,-0.020987438867032117
LASSO_Short,0,-1.767793222790953,0.29035621015411744,-6.088360300103898,-6.0332891801859,-0.9999142782515168,1298,-0.033560540112035776,-0.05997173268019556
LASSO_LS,0,3.968836645572583,0.3141738888844959,12.632611384938173,113.2224030196181,-0.0097194613661157,3,0.0,-0.0016548126462681248
LASSO_LS_StopLoss,0,3.968836645572583,0.3141738888844959,12.632611384938173,113.2224030196181,-0.0097194613661157,3,0.0,-0.0016548126462681248
ElasticNet_Long,0,2.2003128987817404,0.2912307042478449,7.555222944175614,16.339234780959806,-0.09949235717291702,16,-0.012459238683430927,-0.020977845227905346
ElasticNet_Short,0,-1.7692515742581367,0.2903616833685264,-6.093268070817066,-6.036435702576717,-0.9999149256112357,1298,-0.033560540112035776,-0.05997643243331787
ElasticNet_LS,0,3.969564473039877,0.31446182481057006,12.623358893980594,113.83750287560356,-0.009719461366115687,3,0.0,-0.0016609308296705197
ElasticNet_LS_StopLoss,0,3.969564473039877,0.31446182481057006,12.623358893980594,113.83750287560356,-0.009719461366115687,3,0.0,-0.0016609308296705197
RF_Long,0,2.882469557372463,0.30658793701561476,9.401770941906486,22.71234881844795,-0.08758598571677995,15,-0.010887224221358342,-0.019356159867761638
RF_Short,0,-2.685730128838679,0.29595681257327033,-9.07473663298009,-9.449195379618558,-0.9999992789886589,1298,-0.03950850872412865,-0.0637334295153007
RF_LS,0,5.568199686211141,0.29695631561874836,18.750905077095428,0.0,0.0,0,0.0049369137631421235,0.0008668993031135339
RF_LS_StopLoss,0,5.568199686211141,0.29695631561874836,18.750905077095428,0.0,0.0,0,0.0049369137631421235,0.0008668993031135339
XGB_Long,0,3.292726184516922,0.333228296381243,9.881292256014621,26.518047232100905,-0.08045392732730518,11,-0.010087404213523898,-0.01816970181375877
XGB_Short,0,-3.0137085922136233,0.3168881697453442,-9.510322189166867,-9.740688368144678,-0.999999875028404,1298,-0.042344575064438686,-0.0686415106123901
XGB_LS,0,6.306434776730546,0.34361211547895587,18.353353949525612,0.0,0.0,0,0.006333266904388389,0.0013291401924359176
